timestamp,voc [ppb],sound_pressure_level [dba],indoor_relative_humidity [%],air_temperature [Celsius],illuminance [lux],pm2.5 [mu_g/m3],indoor_co2 [ppm],wifi_connected_devices [number],ceiling_fan_energy [kWh],lighting_energy [kWh],plug_load_energy [kWh],chilled_water_energy [kWh],ahu_fan_energy [kWh],supply_air_flow [CMH],damper_position [%],temp_setpoint [Celsius],cooling_coil_valve_position [%],cooling_coil_valve_command [%],ahu_fan_speed [Hz],offcoil_air_temp [Celsius],offcoil_temp_setpoint [Celsius],pressure_across_filter [Pa],supply_air_humidity [%],supply_air_pressure [Pa],supply_air_temperature [Celsius],baromatic_pressure [hPa],dry_bulb_temp [Celsius],global_horizontal_solar_radiation [W/m2],wind_direction [Degree],wind_speed [m/s],outdoor_co2 [ppm],outdoor_relative_humidity [%],occupant_presence [binary],occupant_count [number]
2021-09-15 09:10 +08:00,181.8000031,55.29999924,58.82233429,27.82133293,1372.716675,2.766666651,481.7000122,2,0.016846,0.05127,0.06836,2.905034221,0.11524,1947.694,72.23123,26,52.74052429,46.30771255,29.46659851,17.0667038,17,56.28424072,94.88249207,120.1680832,18.7273407,1005.698364,28.60162926,253.7718811,124.02034,3.753765583,475.0974426,87.21466064,1,2
2021-09-15 09:15 +08:00,183.3333282,55.86999893,58.66466522,27.82433319,1368.56665,2.833333254,476.7999878,1,0.016846,0.050781,0.068359,2.825125809,0.11328,1937.542,72.0701,26,49.98457718,44.1693306,29.24158669,16.91672707,17,55.65686798,94.88249207,120.1680832,18.62348938,1005.700012,28.60000038,365.6595459,96.69072723,2.364642859,475.2745667,88.29351807,1,2
2021-09-15 09:20 +08:00,181.2333374,54.97000122,58.83100128,27.73533249,1352.056641,3.566666603,470.9333191,2,0.016723,0.050781,0.06836,2.76278741,0.11523,1937.949,72.0701,26,49.98457718,44.1693306,28.50572777,16.91672707,17,51.95186996,94.88249207,120.1680832,18.7232132,1005.900024,28.70000076,197.9836578,103.6134949,3.69992733,474.5270386,88,1,3
2021-09-15 09:25 +08:00,179.6000061,54.18999863,58.74700165,27.73066711,1067.623291,2.900000095,468.5333252,2,0.016846,0.05127,0.068359,2.845662713,0.11524,1944.856,71.63285,26,49.16412735,43.09418488,27.75841522,16.91672707,17,48.78932953,94.88249207,122.1938553,18.61925888,1005.900024,28.70000076,418.6585083,115.0699234,2.432114124,475.3167725,88.30487823,1,3
2021-09-15 09:30 +08:00,174.7333374,54.91999817,58.69599915,27.71299934,1223.920044,3.266666651,469.4666748,1,0.016846,0.050781,0.068359,2.691152324,0.11523,1915.019,71.63285,26,48.66403961,42.09534836,27.28227997,16.91672707,17,48.21329117,94.88249207,122.1938553,18.61925888,1005.900024,28.89999962,286.8117065,141.8849182,1.598762989,478.273407,87.40484619,1,3
2021-09-15 09:35 +08:00,174.8965454,54.50689697,58.65999985,27.70586205,1210.706909,3.275861979,466.5517273,1,0.016845,0.050781,0.067871,2.196308663,0.11328,1952.548,72.85104,26,48.9641304,43.19823837,27.07092667,17.0663681,17,46.03759384,94.88249207,120.1982269,18.72538757,1006.099976,29.10162544,426.7238159,156.2203979,3.579476357,480.0821838,86.50812531,1,3
2021-09-15 09:40 +08:00,163.7142792,54.24285889,58.64356995,27.70999908,1153.014282,3.357142925,467.5,2,0.016846,0.05127,0.06836,2.464304024,0.11524,1955.777,72.85104,26,49.10078049,43.14790726,26.86583328,16.91910553,17,44.31225967,94.88249207,120.1982269,18.72538757,1006.101624,29,224.1473846,121.1675568,2.684585571,480.6852722,87.30327606,1,3
2021-09-15 09:45 +08:00,160.1333313,54.49666595,58.53466797,27.72333336,1106.099976,2.766666651,456.2000122,1,0.016846,0.050781,0.068359,2.428125661,0.11523,1945.668,72.85104,26,48.6111412,43.04468155,26.66280746,17.06687546,17,44.36646271,94.88249207,120.1982269,18.72538757,1006.200012,29.19837379,210.188324,98.03163147,1.657487988,479.6889648,87.90325928,1,3
2021-09-15 09:50 +08:00,165.3000031,54.5633316,58.52933502,27.70233345,1027.48999,2.666666746,455.0333252,1,0.016724,0.050781,0.068359,2.944495242,0.11524,1959.806,69.87167,26,52.88695145,46.72412491,26.87141991,17.22845078,17,47.4467926,94.88249207,120.1982269,18.85804749,1006.099976,29.30161476,186.5006866,138.439682,1.272450209,479.8919678,86.90322876,1,3
2021-09-15 09:55 +08:00,163.5333405,54.29666519,58.55033493,27.69766617,954.5900269,2.666666746,452.0666809,1,0.016845,0.05127,0.06836,2.915373492,0.11328,1925.289,73.2629,26,51.93943405,45.32430649,27.75588608,16.68749619,17,50.07248688,94.88249207,118.1980591,18.87748528,1006.200012,29.20000076,774,133.2810364,0.79010278,479.505249,88.19999695,1,3
2021-09-15 10:00 +08:00,162.1000061,54.38666534,58.42966843,27.71633339,859.8533325,2.599999905,447.6666565,1,0.016846,0.050781,0.068359,2.819966661,0.11523,1954.163,73.2629,26,49.37074661,42.87685394,28.49336433,16.72311974,17,53.11204529,94.88249207,118.1980591,18.65899849,1006.099976,29.59838295,797.0942993,85.8265152,2.064368486,482.9069824,83.41294861,1,2
2021-09-15 10:05 +08:00,161.5,54.38999939,58.3429985,27.74900055,797.0533447,2.733333349,450.1333313,2,0.016724,0.033692,0.033692,3.059633613,0.10547,1961.818,73.2629,26,56.38445663,51.06957245,28.49695969,17.20778084,17,53.08547974,94.88249207,120.2112808,18.8248539,1006.101624,29.79999924,788.1470947,129.0652466,3.437118292,485.4962463,81.9950943,1,2
2021-09-15 10:10 +08:00,161.6333313,54.72000122,58.39066696,27.73233414,779.4033203,2.700000048,451.1333313,2,0.016601,0.033691,0.033203,2.830094457,0.10742,1931.017,72.30676,26,50.43408966,44.33388901,27.24693298,16.73514175,17,47.19826126,94.88249207,122.3575287,18.37981224,1006.199219,29.99918175,802.9345703,130.0758209,2.435481787,488.0594177,80.70735931,1,2
2021-09-15 10:15 +08:00,160.6000061,54.45666504,58.39466476,27.72699928,758.3166504,2.866666555,452.2999878,2,0.016724,0.033203,0.033691,2.730221043,0.10547,1934.69,70.73258,26,47.96752548,41.39680481,26.47456551,16.71388054,17,43.72928238,94.88249207,122.3575287,18.48538589,1006.099976,30.89677238,877.7741089,102.4225922,2.287410975,489.0978699,77.82420349,1,1
2021-09-15 10:20 +08:00,161.2666626,54.69333267,58.46266556,27.74333382,654.2800293,3.066666603,449.6666565,1,0.016601,0.033692,0.033692,2.730221043,0.10547,2001.229,87.06349,26,8.69738102,0.70089221,0.404645383,15.9924221,17,0,94.88249207,0,18.73851776,1006.099976,30.99837303,871.9512329,106.0471878,1.813902855,489.3140564,76.80000305,1,1
2021-09-15 10:25 +08:00,164.6000061,54.62666702,58.59500122,27.7183342,504.0899963,3.233333349,450.9333191,1,0.016724,0.033691,0.033203,1.44744605,0.10547,1951.74,71.93611,26,47.45580292,41.17351151,28.07302666,16.90911674,17,55.54534149,93.15370178,110.1581192,21.02957344,1006.200012,30.60323334,751.9030151,115.7860947,3.515452862,493.4281006,75.91616821,1,1
2021-09-15 10:30 +08:00,165.1724091,54.18620682,58.61000061,27.72482681,461.1586304,3.034482718,446.7930908,1,0.016724,0.033691,0.033691,2.796716442,0.10742,1962.22,71.93611,26,48.86747742,43.72771072,29.41853333,17.59211159,17,62.57550049,94.78603363,118.3571854,18.98315048,1006.099976,30.89837265,867.5023804,105.4955597,3.383396149,488.5534973,78.07395172,1,1
2021-09-15 10:35 +08:00,151.5,53.8571434,59.68535614,27.75821495,438.2107239,2.964285612,442.1785583,1,0.016601,0.033204,0.033692,3.281696254,0.10547,1956.181,71.75134,26,51.1879158,45.81483078,29.86873817,17.31375122,17,59.19713974,94.78603363,120.3660507,18.78900909,1006.099976,30.70000076,908.1456299,165.2447357,1.889384389,491.1003418,78.59999847,1,1
2021-09-15 10:40 +08:00,175.7666626,54.26333237,61.02666855,27.84866714,419.4833374,2.966666698,447.4333191,1,0.016724,0.033691,0.033203,2.922731688,0.10547,1963.426,71.75134,26,52.00479507,45.82120895,29.1668911,17.31510735,17,59.56125259,94.78603363,120.3660507,18.94483185,1006.099976,30.5983696,320.7866516,35.85595322,0.184529334,490.4582825,79.80326843,1,1
2021-09-15 10:45 +08:00,186,54.22000122,60.4936676,28.03533363,398.4633484,3.200000048,450.2999878,1,0.016601,0.033691,0.033691,2.64236443,0.10547,1944.451,70.73206,26,51.37142944,45.96033859,28.26250458,17.28746033,17,53.78816986,94.78603363,120.3660507,18.92579269,1005.900024,30.30162048,793.4882813,119.0016251,2.038644791,489.7105103,80.12107849,1,1
2021-09-15 10:50 +08:00,194,54.18333435,60.04733276,28.14766693,379.9333191,3.566666603,452.8333435,1,0.016724,0.033692,0.033691,2.636467061,0.10742,1938.763,72.56484,26,50.01059341,44.23328018,27.35754395,17.06081009,17,49.05706787,94.78603363,120.4009018,18.86382294,1005.900024,30.30163383,912.1858521,113.4193115,4.214903355,487.328125,79.57057953,1,1
2021-09-15 10:55 +08:00,198.8999939,54.28666687,59.87133408,28.19499969,363.3433228,3.166666746,459.1000061,1,0.016602,0.033203,0.033204,2.182370738,0.10547,1941.203,72.56484,26,46.7066803,40.21064758,27.35754395,16.91638565,17,50.6085968,94.78603363,120.3680954,18.71704292,1006,30.60162544,246.4187927,107.7427826,3.165198565,488.891571,76.16912842,1,1
2021-09-15 11:00 +08:00,202.8333282,53.85666656,59.67499924,28.25300026,348.3833313,3.166666746,461.2333374,1,0.016723,0.033691,0.033691,2.196202694,0.10547,1935.098,72.56484,26,45.91849518,40.21064758,27.35754395,17.06918144,17,50.37201309,94.78603363,120.3680954,18.81576347,1006,30.30163765,269.3101501,163.1253662,2.336714506,488.2852783,78.67379761,1,1
2021-09-15 11:05 +08:00,203.8999939,53.84999847,59.64233398,28.25033379,338.2366638,3.533333302,461.8666687,1,0.016724,0.033692,0.050781,2.61145428,0.11523,1937.949,72.56484,26,49.38152695,43.6196022,27.35754395,17.22015953,17,51.91522598,94.78603363,120.3680954,18.9227314,1005.900024,30.10000038,881.7976074,220.4940338,2.351786852,484.8963928,79.99349976,1,1
2021-09-15 11:10 +08:00,205.1000061,53.93999863,59.50099945,28.29566574,331.3766785,5.033333302,464.0333252,1,0.016723,0.033691,0.050293,2.711950811,0.11524,1932.242,72.56484,26,51.06606674,44.94604492,27.81892395,17.22014046,17,54.60249329,94.78603363,118.3404465,18.93888474,1005.799988,30.49836159,735.7175903,148.1560822,1.707707286,485.2767334,80.20326996,1,1
2021-09-15 11:15 +08:00,204.5666656,53.90333176,59.48733521,28.2923336,328.1466675,3.366666555,461.3333435,2,0.016846,0.033692,0.050781,2.540127876,0.11523,1943.234,72.32146,26,48.00820923,41.8650856,28.28827667,16.91139793,17,56.00813675,94.78603363,118.3139648,18.72662163,1005.599976,30.9983654,884.6343384,139.9267578,0.701961219,489.0718994,76.41797638,1,6
2021-09-15 11:20 +08:00,203.8965454,53.75862122,59.42172241,28.32413864,327.5827637,4.068965435,462.7930908,2,0.016724,0.033691,0.050293,2.593426959,0.11328,1944.856,72.32146,26,49.5248909,43.57870102,28.48291016,16.7728157,17,59.45969391,94.78603363,120.2940521,18.95662117,1005.698364,30.80161858,982.9995117,110.3846359,3.161092043,488.0983276,76.48866272,1,1
2021-09-15 11:25 +08:00,185.2142792,53.62142944,59.43821335,28.32357216,327.2892761,3.321428537,459.3571472,1,0.016723,0.033691,0.050782,2.683403422,0.11524,1925.699,72.32146,26,47.63108826,41.23025894,28.48291016,16.92355156,17,57.16186142,94.78603363,120.3272171,18.67102623,1005.698364,30.20327568,924.7860718,111.5047073,4.125752449,486.5056152,76.49344635,1,1
2021-09-15 11:30 +08:00,198.3666687,53.69333267,59.47433472,28.32566643,327.0499878,3.066666603,463.5,1,0.016724,0.03418,0.050781,2.840811944,0.11523,1955.374,72.32146,26,48.23193741,42.27558517,28.5146389,17.07691383,17,56.79312134,94.78603363,120.3272171,18.88035965,1005.601624,31.09837723,938.7078857,143.1098785,2.286778927,489.2782898,74.80162811,1,1
2021-09-15 11:35 +08:00,198.0333405,53.8133316,59.49666595,28.32933426,327.2733459,3.166666746,463.3666687,1,0.016724,0.033691,0.050293,2.215570103,0.11524,1937.949,70.8961,26,47.06709671,40.95458984,28.51033211,16.73880577,17,57.78289795,94.78603363,120.3272171,18.814991,1005.599976,30.99997139,1033.005981,118.2032013,3.239529848,489.8491821,73.89994812,1,1
2021-09-15 11:40 +08:00,197.9333344,54.06000137,59.52166748,28.33233261,327.3200073,3.099999905,464.7999878,1,0.016723,0.033692,0.050781,2.875156329,0.11523,1943.234,72.88836,26,49.26107025,42.80781555,28.04741096,16.92679214,17,54.98705292,94.78603363,120.3272171,18.82365417,1005.599976,31.09837532,1016.162476,112.2393494,2.014621019,488.1113586,72.57238007,1,1
2021-09-15 11:45 +08:00,195.4333344,54.03666687,59.45333481,28.36133385,327.6300049,3.099999905,470.2999878,1,0.016846,0.033691,0.050293,2.639233333,0.11523,1933.058,68.34488,26,47.81283188,41.66904068,28.04741096,16.92435646,17,54.40175247,94.78603363,120.3272171,18.71118164,1005.400024,31.69996071,517.1101074,98.40283966,1.970367789,491.3131409,70.39970398,1,2
2021-09-15 11:50 +08:00,194.6666718,54.68000031,59.4383316,28.38466644,327.3433228,3.033333302,466.2999878,1,0.016724,0.033692,0.050781,2.114244668,0.11329,1944.451,72.06757,26,47.33005524,41.66904068,28.23659706,16.92435646,17,57.4430275,94.78603363,120.3272171,18.81626129,1005.400024,31.29999924,978.8856812,133.3073273,1.146817684,491.8641968,72.89347076,1,2
2021-09-15 11:55 +08:00,193.6999969,54.01666641,59.60800171,28.35766602,327.4299927,3.033333302,465.0666809,1,0.016723,0.033691,0.050293,2.258570476,0.11523,1927.337,72.63462,26,49.90044403,43.88622665,28.44522667,17.07965469,17,57.45249176,94.78603363,120.3272171,18.93172455,1005.299988,31.39998436,620.9624023,115.8049164,2.230037451,492.0509949,71.69987488,1,2
2021-09-15 12:00 +08:00,193.2333374,53.87666702,59.59833145,28.37199974,327.3733215,3.099999905,472.3999939,1,0.016724,0.033691,0.050782,2.490662073,0.11523,1957.39,73.23933,26,50.19080734,43.80378723,28.79890633,16.92636681,17,57.93271637,94.78603363,120.3272171,18.81585693,1005.299988,31.10491371,486.9129944,115.9506683,4.366899014,490.4614563,70.70818329,1,1
2021-09-15 12:05 +08:00,190.5666656,53.97999954,59.67933273,28.3686676,327.3266602,3.233333349,473.0333252,1,0.016724,0.050782,0.050781,2.639491767,0.12305,1957.39,73.23933,26,47.42197037,41.54381561,28.79890633,16.92636681,17,59.48770142,94.78603363,120.3272171,18.81585693,1005.299988,31.59996986,823.0087891,53.30656433,1.380204916,490.8548279,70.19986725,1,1
2021-09-15 12:10 +08:00,190.5,53.79000092,59.6866684,28.38633347,327.3333435,3.099999905,467.6000061,1,0.016845,0.050293,0.050781,2.518082399,0.12109,1957.39,73.23933,26,49.60298538,43.65117645,28.79890633,17.07730293,17,56.41650391,94.78603363,120.3272171,18.93466759,1005.198364,31.5,963.835022,83.44107819,1.470386863,491.2807617,69.59352875,1,1
2021-09-15 12:15 +08:00,176.5185242,53.5370369,59.73185349,28.37333298,327.1074219,3,469.8888855,1,0.016724,0.050781,0.050293,2.349126037,0.12305,1957.39,73.23933,26,47.6423378,41.51000214,28.56736565,16.9162674,17,54.09737396,94.78603363,120.3272171,18.71903038,1005.099976,31.79999924,997.9990234,83.10046387,1.790012002,490.6711731,68.49994659,1,1
2021-09-15 12:20 +08:00,183.8666687,53.62666702,59.79999924,28.375,327.1666565,3.033333302,475.6333313,1,0.016724,0.050293,0.050781,2.878837703,0.12305,1957.39,73.23933,26,48.15070724,42.55250931,28.56736565,16.92590141,17,58.31634521,94.78603363,120.3272171,18.83752632,1005.198364,31.79999924,946.421936,114.8275909,2.867179155,492.6801147,67.40486908,1,1
2021-09-15 12:25 +08:00,188.1333313,53.80666733,59.88766479,28.35400009,327.0599976,3.133333445,479.8666687,1,0.016723,0.050781,0.050782,2.424747929,0.12109,1957.39,73.23933,26,47.28407669,41.23886108,28.73857117,17.07609558,17,58.81043243,94.78603363,120.3272171,18.84550858,1005.099976,31.49998665,371.0057983,106.7961502,2.499972343,490.6940308,70.8996048,1,1
2021-09-15 12:30 +08:00,187.1000061,53.79000092,59.87766647,28.37100029,327.0599976,3,480.3666687,1,0.016846,0.050293,0.050781,1.946993738,0.12305,1957.39,73.23933,26,48.69990921,42.46808624,29.00298309,17.07609558,17,59.97919846,94.78603363,120.3272171,18.84729195,1005.099976,31.10161591,915.3997192,109.9788666,2.005680084,489.4718323,70.57738495,1,1
2021-09-15 12:35 +08:00,186.9666595,53.73666763,59.92433167,28.36833382,327.206665,3,470.9666748,3,0.016723,0.050781,0.050293,2.384010267,0.12305,1957.39,73.23933,26,51.69266891,45.5023613,29.00298309,17.07609558,17,59.21826935,94.78603363,120.3272171,18.84729195,1004.801636,31.49510193,808.1592407,144.6105194,1.752366424,489.2717285,69.00979614,1,1
2021-09-15 12:40 +08:00,188.0333405,55.34000015,59.92466736,28.39800072,326.9400024,3.266666651,475.3333435,6,0.016724,0.050293,0.050781,2.584359146,0.12109,1957.39,73.23933,26,50.63091278,44.47577667,29.00298309,16.92606544,17,59.83118057,94.78603363,120.3272171,18.84729195,1004.799988,31.60161972,721.1661377,104.532814,1.070208549,490.0553284,67.86598969,1,2
2021-09-15 12:45 +08:00,185.0666656,53.71666718,59.9620018,28.40800095,328.8200073,3.299999952,475.7999878,6,0.016724,0.050782,0.050781,2.040836911,0.12305,1957.39,73.23933,26,50.84819031,45.16860199,29.45575523,17.23974419,17,61.76259613,94.78603363,120.3272171,18.89651871,1004.700012,31.90163612,850.494873,136.7961121,2.888343811,489.4749451,66.31308746,1,5
2021-09-15 12:50 +08:00,184.8666687,53.76666641,59.89199829,28.43466759,328.7833252,3.299999952,476.2333374,2,0.016845,0.050293,0.050782,2.83925695,0.12304,1957.39,73.23933,26,48.75524521,42.82014465,29.21933937,16.93413734,17,60.29898453,94.78603363,120.3272171,18.76229286,1004.700012,31.99837685,853.5031128,109.0098724,4.185793877,489.0751648,67.12434387,1,6
2021-09-15 12:55 +08:00,183.4666595,52.70000076,60.03266525,28.4193325,328.5133362,3.200000048,477.8999939,1,0.016724,0.050781,0.050292,2.277860504,0.1211,1957.39,73.23933,26,50.61060715,44.80168915,29.21933937,17.08905029,17,60.30871582,94.78603363,120.3272171,18.87668037,1004.599976,31.50002098,883.0039063,115.305481,1.90006268,488.9077148,67.99991608,1,6
2021-09-15 13:00 +08:00,185.4333344,50.27666855,59.70566559,28.60033417,10.93999958,3.266666651,479,3,0.016724,0.050293,0.050782,2.772148234,0.12304,1957.39,73.23933,26,49.8323288,43.75984192,29.0144577,16.93744469,17,59.33463669,94.78603363,120.3272171,18.87668037,1004.400024,31.99836922,892.1630859,153.0843048,1.502659917,489.4421082,66.01304626,1,6
2021-09-15 13:05 +08:00,175.5517273,49.5241394,59.23310471,28.79379272,0,4.379310131,478.1034546,2,0.016845,0.033691,0.033691,2.228761087,0.11524,1970.644,73.23933,26,47.57099533,41.64741898,28.40260506,16.93744469,17,57.32434082,94.78603363,120.3272171,18.77435684,1004.299988,32.09999847,924.0022583,132.1023254,2.609833717,491.0678101,64.19998169,1,6
2021-09-15 13:10 +08:00,148.8214264,49.40357208,58.92214203,28.94892883,0,5.214285851,480.3214417,3,0.016846,0.03418,0.033203,2.326850679,0.11523,1931.426,73.55161,26,46.30508804,40.5097847,27.51771164,16.93744469,17,51.86810684,94.78603363,120.3272171,18.77435684,1004.299988,32.09999847,918.1472168,108.6014328,3.656093836,490.0680237,60.91963577,1,6
2021-09-15 13:15 +08:00,158.3999939,49.98666763,58.74333191,29.04000092,0,5.699999809,481.0666809,1,0.016846,0.033691,0.033692,1.824645626,0.11524,1966.637,73.55161,26,45.18188858,39.44103622,27.22264099,16.93744469,17,51.56370163,94.78603363,120.3272171,18.67469025,1004.099976,32.20000076,901.9994507,85.00173187,1.780049324,488.6948853,58.99990845,1,6
2021-09-15 13:20 +08:00,156.1333313,49.68000031,58.67866516,29.07500076,0,4.099999905,475.7333374,3,0.016846,0.033692,0.033203,1.724000692,0.11328,1958.598,73.55161,26,42.56964493,36.32914352,27.22264099,16.93744469,17,51.63033295,94.78603363,120.3272171,18.67469025,1004.099976,32.09999847,883.4963989,145.45578,3.605685949,490.0812378,56.29512405,1,6
2021-09-15 13:25 +08:00,155.3666687,50.11333466,58.64966583,29.09033394,0,3.599999905,477.9666748,1,0.016845,0.033691,0.033691,1.612813068,0.11523,1938.356,74.00195,26,41.10503769,35.3387146,27.72986412,16.93744469,17,54.50515366,94.78603363,118.3309555,18.67469025,1003.900024,32.09999847,916.9940186,130.4000397,3.450195074,487.9371033,54.70019913,1,6
2021-09-15 13:30 +08:00,156.3333282,49.66666794,58.87900162,29.02933311,0,3.766666651,477.3999939,5,0.016846,0.03418,0.033692,1.619341071,0.11524,1961.416,73.07579,26,45.11718369,39.72221756,28.62576675,17.08874893,17,59.54376221,94.78603363,118.3309555,19.01720238,1003.801636,31.90325546,881.7557983,115.7618561,4.162209034,488.4916687,54.49837112,1,6
2021-09-15 13:35 +08:00,154.8999939,49.83333206,58.99399948,29.02366638,0,3.133333445,484.5333252,7,0.016724,0.033691,0.033203,1.614621811,0.11523,1946.073,73.75106,26,47.48944092,41.83758163,29.04550171,17.23725891,17,57.46091843,94.78603363,120.4162598,18.90851402,1003.799988,32.20000076,927,125.3993149,2.780008078,489.6911011,55.89995193,1,6
2021-09-15 13:40 +08:00,156.7333374,50.10333252,58.90599823,29.06666756,0,3.833333254,482.1666565,3,0.016845,0.033692,0.033691,2.133310207,0.11524,1952.548,74.20013,26,48.59142685,42.92408752,29.86394882,17.08293724,17,65.39933777,94.78603363,118.4326782,18.90851402,1003.799988,32.39837646,930.0650024,106.6808624,3.106119156,488.3179626,55.90000153,1,6
2021-09-15 13:45 +08:00,159.1333313,49.98333359,58.94933319,29.05800056,0,4.633333206,478.1666565,3,0.016846,0.033691,0.033203,2.373961281,0.11523,1934.69,71.6417,26,48.74010086,42.92408752,29.57442474,16.93431473,17,62.06953049,94.78603363,122.4027328,18.79483414,1003.700012,32.3999939,918.999939,114.9007416,4.799845695,492.6800842,53.40014267,1,7
2021-09-15 13:50 +08:00,160.3333282,49.95999908,59,29.02599907,0,6.333333492,481.3333435,3,0.016846,0.03418,0.033692,1.711238596,0.11328,1918.311,72.63297,26,42.91305161,36.9164505,28.50657272,16.77475929,17,56.66928482,94.78603363,122.4027328,18.56702995,1003.599976,32.59674072,949,107.3705215,4.489466667,490.8873901,53.59999847,1,7
2021-09-15 13:55 +08:00,163.1333313,49.65999985,59.0870018,29.03233337,0,3.299999952,481.3333435,2,0.016845,0.033691,0.033203,1.659651224,0.11524,1942.422,73.21895,26,41.93764877,35.9055481,27.98282623,16.92584991,17,55.75831985,94.78603363,120.3649597,18.66747284,1003.599976,32.5,910.0001831,148.098938,0.780209839,492.4835815,54.10000992,1,7
2021-09-15 14:00 +08:00,147.4074097,49.60370255,59.20851898,29.0288887,0,3.296296358,479.1111145,5,0.016846,0.033691,0.033691,1.730287871,0.11523,1937.135,72.05795,26,40.17572021,33.7781601,27.98282623,16.92584991,17,54.17483139,94.78603363,120.3649597,18.78290367,1003.599976,32.29999924,911.1130371,126.7325745,2.277927876,494.0730286,52.07577133,1,7
2021-09-15 14:05 +08:00,164.6666718,49.69333267,59.30266571,28.99433327,0,3.099999905,481,3,0.016846,0.050293,0.050293,1.681591832,0.11523,1954.971,72.05795,26,39.50393677,33.84847641,27.98282623,17.08312416,17,55.03477859,94.78603363,120.3649597,18.78293419,1003.299988,32.59999847,912.0013428,115.4919739,1.650259495,490.8846436,53.09994507,1,7
2021-09-15 14:10 +08:00,165.5666656,49.92333221,59.36133194,29.01799965,0,3.566666603,475.2999878,3,0.016845,0.050782,0.050781,1.862726461,0.11524,1950.527,72.8261,26,43.95586395,38.34209442,27.98282623,17.07766151,17,54.35659027,94.78603363,120.3649597,19.00793076,1003.200012,32.20650482,895.1138306,201.781189,2.174313068,493.2993469,54.38699341,1,7
2021-09-15 14:15 +08:00,167.2666626,49.8433342,59.37766647,29.02199936,0,3.066666603,474.7666626,4,0.016846,0.050293,0.050293,1.713751356,0.11328,1924.88,72.8261,26,44.7289772,38.34209442,27.98282623,17.07508659,17,52.39106369,94.78603363,120.3649597,19.00793076,1003.099976,32.8999939,916.9998779,216.4000397,3.369981527,496.2229309,51.10004807,1,7
2021-09-15 14:20 +08:00,170.9666595,49.63000107,59.23966599,29.01366615,0,3.099999905,472.3666687,5,0.016724,0.050781,0.050293,1.754237091,0.11523,1945.668,69.7963,26,43.90398407,37.34849548,28.19689941,16.92572975,17,55.87162399,94.78603363,120.346962,18.88540459,1003.099976,32.3016243,875.9675293,208.2501831,4.991425037,493.895874,53.20487595,1,7
2021-09-15 14:25 +08:00,177.0333405,49.63000107,59.12666702,29.03833389,0,3.133333445,472.7000122,5,0.016846,0.050293,0.050293,2.128594796,0.11524,1949.718,73.67946,26,41.36445999,35.11259842,28.4140892,16.92572975,17,57.605793,94.78603363,120.249321,18.78301811,1003.099976,32.20004654,868.0020752,144.9937286,3.100109577,492.744751,54.39990997,1,7
2021-09-15 14:30 +08:00,176.7666626,49.59000015,58.91999817,29.06900024,0,2.966666698,471.9333191,2,0.016845,0.050781,0.050782,1.61442735,0.11523,1933.058,73.22224,26,41.97921371,36.11811066,28.67889214,16.92572975,17,59.06121445,94.78603363,120.249321,18.78301811,1003.099976,32.30162811,872,226.9603424,2.749897242,495.8233337,55.07718658,1,7
2021-09-15 14:35 +08:00,173.1000061,49.62666702,58.85499954,29.06766701,0,3.033333302,472.3333435,5,0.016846,0.050293,0.050293,1.469959203,0.11328,1940.796,73.22224,26,46.12232971,40.61909866,29.09587479,17.07740402,17,60.29881668,94.78603363,118.1258011,18.9973278,1002.900024,32.60001755,871.9871826,105.1124725,3.48973608,493.6829529,53.49996185,1,7
2021-09-15 14:40 +08:00,174.1000061,49.58000183,58.56100082,29.13233376,0,3.099999905,471.8333435,2,0.016846,0.050293,0.050293,1.788472394,0.11524,1955.777,71.90394,26,45.30562973,39.52773285,29.50437737,17.07710075,17,61.78868103,94.78603363,118.1258011,18.86400414,1002.799988,32.90000153,850.0325928,146.986969,0.729410529,496.4653931,54.29184341,1,7
2021-09-15 14:45 +08:00,176.6999969,49.54333496,58.55599976,29.13833427,0,3.099999905,477.8999939,5,0.016845,0.050781,0.050292,1.608450419,0.11523,1921.188,70.27351,26,47.05784988,40.73135757,28.71568489,17.0796032,17,56.9349823,94.78603363,122.1872635,18.96813965,1002.799988,32.59999847,883,128.3121185,1.610027432,495.881958,56.99992752,1,7
2021-09-15 14:50 +08:00,163.9259186,49.17777634,58.56111145,29.15074158,0,3.111111164,477.222229,4,0.016724,0.050293,0.050782,1.983264013,0.11524,1925.699,72.73431,26,45.14551544,38.47987747,28.47337723,16.93042374,17,56.41518784,94.78603363,120.1110611,18.74656677,1002.700012,32.70000076,809.0847168,114.5748825,3.079733133,498.2762451,56.09999847,1,7
2021-09-15 14:55 +08:00,173.6666718,50.06000137,58.64233398,29.1206665,0,3,473.8666687,2,0.016846,0.050782,0.050293,2.236192423,0.11328,1967.439,70.15914,26,43.69685745,37.46454239,28.47337723,16.93042374,17,54.8118248,94.78603363,120.1110611,18.74527931,1002.700012,33.00003052,768.0109253,217.3986664,2.039820194,497.4851379,54.39988327,1,7
2021-09-15 15:00 +08:00,179.8000031,49.77666855,58.79966736,29.15266609,0,2.933333397,475.6666565,2,0.016845,0.050293,0.050293,1.602297541,0.11523,1886.801,71.40047,26,42.72872162,36.45093155,28.76935577,16.93042374,17,56.96920776,94.78603363,119.9862289,18.74527931,1002.601624,32.6032753,859.7052002,167.9396057,2.055721521,496.8717651,53.89836502,1,7
