timestamp,outside_t,outside_h,outside_c,outside_p,outside_a,outside_v,room_1_t,room_1_h,room_1_c,room_1_p,room_1_a,room_1_v,room_2_t,room_2_h,room_2_c,room_2_p,room_2_a,room_2_v,room_3_t,room_3_h,room_3_c,room_3_p,room_3_a,room_3_v,supply_t,supply_h,supply_c,supply_p,supply_a,supply_v,return_t,return_h,return_c,return_p,return_a,return_v,mixed_t,mixed_h,mixed_c,mixed_p,mixed_a,mixed_v,cooler_t,cooler_h,cooler_c,cooler_p,cooler_a,cooler_v,heated_t,heated_h,heated_c,heated_p,heated_a,heated_v,mixer,fan,flowrate,coolerState,heaterState,humidifierState,time_str,actual_occupancy
2026-07-31 12:09:27.001000+05:30,30.6,67.8,437,0,1,40,22.0,65.6,0,954.8,0,0,25.5,60.7,474,0,1,58,0,0,0,0,0,0,18.5,85.9,442,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:09:31.999000+05:30,30.5,67.6,405,0,1,26,22.0,65.6,0,954.7,0,0,25.4,60.8,451,0,1,47,0,0,0,0,0,0,18.5,86.0,448,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:09:36.999000+05:30,30.5,67.6,439,0,1,41,22.0,65.7,0,954.7,0,0,25.5,60.8,474,0,1,58,0,0,0,0,0,0,18.5,86.0,434,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:09:42.035000+05:30,30.5,68.0,439,0,1,41,22.0,65.7,0,954.7,0,0,25.5,60.8,448,0,1,46,0,0,0,0,0,0,18.5,86.1,441,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:09:46.999000+05:30,30.5,68.1,451,0,1,47,22.0,65.7,0,954.7,0,0,25.4,60.8,426,0,1,35,0,0,0,0,0,0,18.5,86.0,451,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:09:52+05:30,30.5,68.1,472,0,1,57,22.0,65.7,0,954.7,0,0,25.4,60.9,462,0,1,52,0,0,0,0,0,0,18.5,86.0,440,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:09:56.999000+05:30,30.5,67.9,418,0,1,32,22.0,65.7,0,954.7,0,0,25.4,60.9,422,0,1,33,0,0,0,0,0,0,18.5,86.1,452,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:10:01.999000+05:30,30.5,67.5,429,0,1,37,22.0,65.8,0,954.7,0,0,25.4,61.0,420,0,1,33,0,0,0,0,0,0,18.5,86.2,450,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:10:06.998000+05:30,30.5,67.5,406,0,1,26,22.0,65.8,0,954.7,0,0,25.4,61.0,458,0,1,50,0,0,0,0,0,0,18.5,86.2,463,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:10:11.999000+05:30,30.5,67.7,422,0,1,34,22.0,65.8,0,954.7,0,0,25.4,61.0,449,0,1,46,0,0,0,0,0,0,18.5,86.2,428,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:10:16.998000+05:30,30.4,67.4,400,0,1,22,22.0,65.8,0,954.7,0,0,25.4,61.0,448,0,1,46,0,0,0,0,0,0,18.5,86.2,458,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:10:21.998000+05:30,30.4,67.7,412,0,1,29,22.0,65.8,0,954.7,0,0,25.4,61.0,424,0,1,34,0,0,0,0,0,0,18.6,86.3,441,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:10:26.998000+05:30,30.4,67.8,411,0,1,29,22.0,65.9,0,954.7,0,0,25.4,61.1,447,0,1,45,0,0,0,0,0,0,18.6,86.3,455,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:10:31.998000+05:30,30.5,68.3,444,0,1,44,22.0,65.9,0,954.7,0,0,25.4,61.1,446,0,1,45,0,0,0,0,0,0,18.5,86.3,449,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:10:36.998000+05:30,30.4,68.4,423,0,1,34,22.0,65.9,0,954.8,0,0,25.4,61.1,456,0,1,50,0,0,0,0,0,0,18.6,86.3,462,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:10:41.998000+05:30,30.4,68.4,425,0,1,35,22.0,65.9,0,954.7,0,0,25.4,61.1,458,0,1,50,0,0,0,0,0,0,18.5,86.3,458,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:10:46.998000+05:30,30.4,68.3,420,0,1,32,22.0,65.9,0,954.7,0,0,25.4,61.1,451,0,1,47,0,0,0,0,0,0,18.5,86.3,457,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:10:51.997000+05:30,30.4,68.5,456,0,1,50,22.0,65.9,0,954.7,0,0,25.4,61.1,467,0,1,55,0,0,0,0,0,0,18.5,86.2,462,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:10:56.997000+05:30,30.4,68.7,432,0,1,38,22.0,66.0,0,954.7,0,0,25.4,61.1,482,0,1,63,0,0,0,0,0,0,18.5,86.2,466,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:11:01.997000+05:30,30.3,68.9,429,0,1,37,21.9,66.0,0,954.7,0,0,25.4,61.1,476,0,1,60,0,0,0,0,0,0,18.5,86.2,485,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:11:06.997000+05:30,30.4,69.0,438,0,1,41,22.0,66.0,0,954.7,0,0,25.4,61.2,464,0,1,54,0,0,0,0,0,0,18.5,86.2,462,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:11:11.998000+05:30,30.4,68.9,437,0,1,40,22.0,66.0,0,954.7,0,0,25.4,61.2,466,0,1,54,0,0,0,0,0,0,18.5,86.2,469,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:11:16.997000+05:30,30.3,68.9,440,0,1,42,21.9,66.1,0,954.7,0,0,25.3,61.2,436,0,1,40,0,0,0,0,0,0,18.6,86.2,454,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:11:21.995000+05:30,30.3,68.9,433,0,1,39,21.9,66.1,0,954.7,0,0,25.3,61.2,462,0,1,53,0,0,0,0,0,0,18.6,86.2,455,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:11:27.005000+05:30,30.3,69.0,400,0,1,14,21.9,66.1,0,954.7,0,0,25.3,61.2,450,0,1,47,0,0,0,0,0,0,18.6,86.2,459,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:11:31.998000+05:30,30.3,69.0,435,0,1,39,21.9,66.1,0,954.7,0,0,25.3,61.2,449,0,1,46,0,0,0,0,0,0,18.6,86.2,454,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:11:37.035000+05:30,30.3,69.0,438,0,1,41,21.9,66.1,0,954.7,0,0,25.3,61.3,424,0,1,35,0,0,0,0,0,0,18.6,86.2,444,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:11:41.996000+05:30,30.3,68.8,431,0,1,37,21.9,66.2,0,954.6,0,0,25.3,61.4,475,0,1,59,0,0,0,0,0,0,18.6,86.2,457,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:11:46.998000+05:30,30.3,68.8,439,0,1,41,21.9,66.2,0,954.6,0,0,25.3,61.4,432,0,1,38,0,0,0,0,0,0,18.6,86.2,449,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:11:51.996000+05:30,30.3,68.5,436,0,1,40,21.9,66.2,0,954.7,0,0,25.3,61.4,464,0,1,54,0,0,0,0,0,0,18.5,86.3,466,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:11:56.996000+05:30,30.4,68.6,466,0,1,54,21.9,66.2,0,954.7,0,0,25.3,61.4,457,0,1,50,0,0,0,0,0,0,18.5,86.3,450,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:12:01.996000+05:30,30.4,69.0,462,0,1,52,21.9,66.1,0,954.7,0,0,25.3,61.4,447,0,1,45,0,0,0,0,0,0,18.6,86.3,446,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:12:06.996000+05:30,30.4,69.3,449,0,1,46,21.9,66.3,0,954.7,0,0,25.3,61.4,432,0,1,38,0,0,0,0,0,0,18.6,86.3,443,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:12:11.995000+05:30,30.3,69.5,464,0,1,54,21.9,66.3,0,954.7,0,0,25.3,61.4,457,0,1,50,0,0,0,0,0,0,18.6,86.5,451,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:12:16.997000+05:30,30.4,69.8,443,0,1,43,21.9,66.3,0,954.6,0,0,25.3,61.5,473,0,1,58,0,0,0,0,0,0,18.6,86.5,451,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:12:21.996000+05:30,30.4,70.1,441,0,1,42,21.9,66.3,0,954.6,0,0,25.3,61.5,482,0,1,62,0,0,0,0,0,0,18.6,86.5,463,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:12:26.995000+05:30,30.4,70.4,433,0,1,39,21.9,66.4,0,954.6,0,0,25.3,61.5,461,0,1,52,0,0,0,0,0,0,18.6,86.5,441,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:12:31.995000+05:30,30.3,70.1,453,0,1,48,21.9,66.4,0,954.7,0,0,25.3,61.5,435,0,1,40,0,0,0,0,0,0,18.6,86.5,452,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:12:36.995000+05:30,30.3,70.0,441,0,1,42,21.9,66.4,0,954.7,0,0,25.3,61.6,429,0,1,37,0,0,0,0,0,0,18.6,86.6,476,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:12:42.002000+05:30,30.3,69.7,437,0,1,41,21.9,66.4,0,954.7,0,0,25.3,61.6,456,0,1,50,0,0,0,0,0,0,18.6,86.6,446,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:12:46.995000+05:30,30.3,69.2,431,0,1,38,21.9,66.5,0,954.7,0,0,25.3,61.6,446,0,1,45,0,0,0,0,0,0,18.6,86.6,459,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:12:52.002000+05:30,30.4,68.8,432,0,1,38,21.9,66.5,0,954.7,0,0,25.3,61.6,461,0,1,52,0,0,0,0,0,0,18.6,86.4,448,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:12:57.001000+05:30,30.4,69.0,476,0,1,59,21.9,66.5,0,954.7,0,0,25.3,61.6,460,0,1,51,0,0,0,0,0,0,18.6,86.4,471,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:07:00,0
2026-07-31 12:13:02.001000+05:30,30.4,69.5,467,0,1,55,21.9,66.5,0,954.7,0,0,25.3,61.6,441,0,1,42,0,0,0,0,0,0,18.6,86.4,455,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:13:06.995000+05:30,30.4,70.0,466,0,1,54,21.9,66.5,0,954.7,0,0,25.3,61.6,466,0,1,55,0,0,0,0,0,0,18.6,86.5,454,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:13:12+05:30,30.4,70.4,494,0,2,69,21.9,66.5,0,954.7,0,0,25.3,61.7,446,0,1,45,0,0,0,0,0,0,18.6,86.5,445,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:13:16.995000+05:30,30.4,70.8,448,0,1,45,21.9,66.5,0,954.7,0,0,25.3,61.7,450,0,1,47,0,0,0,0,0,0,18.6,86.5,460,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:13:22+05:30,30.4,71.1,457,0,1,50,21.9,66.6,0,954.1,0,0,25.3,61.7,434,0,1,39,0,0,0,0,0,0,18.5,87.0,469,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:13:26.994000+05:30,30.4,71.2,465,0,1,54,21.9,66.6,0,954.1,0,0,25.3,61.7,466,0,1,55,0,0,0,0,0,0,18.5,87.0,462,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:13:32+05:30,30.4,71.0,450,0,1,47,21.9,70.6,0,954.7,0,0,25.3,64.5,463,0,1,53,0,0,0,0,0,0,18.6,87.6,464,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:13:36.994000+05:30,30.4,70.3,420,0,1,33,21.9,69.7,0,954.7,0,0,25.3,64.3,463,0,1,53,0,0,0,0,0,0,18.6,87.6,460,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:13:42+05:30,30.4,69.9,444,0,1,44,21.9,69.5,0,954.6,0,0,25.3,64.7,447,0,1,45,0,0,0,0,0,0,18.6,87.6,477,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:13:46.999000+05:30,30.4,69.9,429,0,1,37,21.9,69.5,0,954.6,0,0,25.3,64.7,491,0,2,67,0,0,0,0,0,0,18.6,87.4,466,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:13:51.999000+05:30,30.4,69.9,434,0,1,39,21.9,69.5,0,954.7,0,0,25.3,65.1,459,0,1,51,0,0,0,0,0,0,18.6,87.2,470,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:13:57.001000+05:30,30.4,69.5,405,0,1,26,21.9,69.7,0,954.7,0,0,25.4,65.2,466,0,1,55,0,0,0,0,0,0,18.6,87.2,485,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:14:02.099000+05:30,30.4,69.3,409,0,1,28,21.9,69.7,0,954.7,0,0,25.4,65.2,467,0,1,55,0,0,0,0,0,0,18.6,87.2,464,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:14:06.999000+05:30,30.4,69.0,420,0,1,33,21.9,69.6,0,954.7,0,0,25.5,65.0,445,0,1,44,0,0,0,0,0,0,18.6,87.2,475,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:14:12+05:30,30.4,69.0,416,0,1,31,21.9,69.6,0,954.6,0,0,25.5,64.8,448,0,1,46,0,0,0,0,0,0,18.6,87.2,471,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:14:17.073000+05:30,30.4,69.0,410,0,1,28,21.9,69.6,0,954.6,0,0,25.5,64.8,449,0,1,46,0,0,0,0,0,0,18.6,87.2,461,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:14:21.999000+05:30,30.3,68.9,400,0,1,23,21.9,69.6,0,954.7,0,0,25.5,64.6,455,0,1,49,0,0,0,0,0,0,18.6,87.1,473,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:14:27+05:30,30.3,68.9,418,0,1,32,21.9,69.6,0,954.7,0,0,25.6,64.5,464,0,1,53,0,0,0,0,0,0,18.6,87.1,455,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
2026-07-31 12:14:31.999000+05:30,30.4,68.7,418,0,1,31,21.9,69.6,0,954.7,0,0,25.6,64.5,485,0,1,64,0,0,0,0,0,0,18.6,87.1,449,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,57,0,0,0,0,12:13:00,1
