timestamp,outside_t,outside_h,outside_c,outside_p,outside_a,outside_v,room_1_t,room_1_h,room_1_c,room_1_p,room_1_a,room_1_v,room_2_t,room_2_h,room_2_c,room_2_p,room_2_a,room_2_v,room_3_t,room_3_h,room_3_c,room_3_p,room_3_a,room_3_v,supply_t,supply_h,supply_c,supply_p,supply_a,supply_v,return_t,return_h,return_c,return_p,return_a,return_v,mixed_t,mixed_h,mixed_c,mixed_p,mixed_a,mixed_v,cooler_t,cooler_h,cooler_c,cooler_p,cooler_a,cooler_v,heated_t,heated_h,heated_c,heated_p,heated_a,heated_v,mixer,fan,flowrate,coolerState,heaterState,humidifierState,time_str,actual_occupancy
2026-07-31 09:01:23.153000+05:30,28.6,74.6,418,0,1,31,24.6,73.7,0,955.4,0,0,28.2,68.2,400,0,1,15,0,0,0,0,0,0,19.4,70.8,427,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:01:28.159000+05:30,28.6,74.8,431,0,1,37,24.6,73.6,0,955.4,0,0,28.2,67.9,413,0,1,29,0,0,0,0,0,0,19.3,70.9,430,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:01:33.152000+05:30,28.6,74.5,401,0,1,24,24.5,73.3,0,955.4,0,0,28.2,67.7,419,0,1,32,0,0,0,0,0,0,19.3,71.1,417,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:01:38.154000+05:30,28.6,74.5,407,0,1,27,24.5,73.3,0,955.4,0,0,28.2,67.7,427,0,1,36,0,0,0,0,0,0,19.3,71.1,409,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:01:43.153000+05:30,28.7,74.8,451,0,1,47,24.5,73.1,0,955.4,0,0,28.2,67.3,429,0,1,37,0,0,0,0,0,0,19.3,71.3,429,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:01:48.153000+05:30,28.7,75.1,436,0,1,40,24.5,73.1,0,955.4,0,0,28.2,67.3,450,0,1,47,0,0,0,0,0,0,19.3,71.3,423,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:01:53.158000+05:30,28.7,75.3,420,0,1,33,24.5,72.7,0,955.4,0,0,28.2,66.9,432,0,1,38,0,0,0,0,0,0,19.2,71.6,408,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:01:58.158000+05:30,28.7,75.5,431,0,1,38,24.5,72.7,0,955.4,0,0,28.2,66.9,445,0,1,44,0,0,0,0,0,0,19.2,71.6,456,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:02:03.152000+05:30,28.7,75.5,435,0,1,40,24.5,72.4,0,955.4,0,0,28.2,66.6,443,0,1,43,0,0,0,0,0,0,19.1,71.9,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:02:08.159000+05:30,28.7,75.6,445,0,1,44,24.5,72.0,0,955.4,0,0,28.2,66.3,400,0,1,21,0,0,0,0,0,0,19.1,71.9,427,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:02:13.158000+05:30,28.7,75.7,443,0,1,43,24.5,72.0,0,955.4,0,0,28.2,66.3,407,0,1,27,0,0,0,0,0,0,19.1,72.1,429,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:02:18.152000+05:30,28.7,75.8,439,0,1,42,24.5,71.7,0,955.4,0,0,28.2,66.0,400,0,1,21,0,0,0,0,0,0,19.1,72.3,433,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:02:23.158000+05:30,28.7,75.7,434,0,1,39,24.5,71.7,0,955.4,0,0,28.2,66.0,412,0,1,29,0,0,0,0,0,0,19.1,72.3,421,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:02:28.153000+05:30,28.7,75.8,429,0,1,37,24.5,71.3,0,955.4,0,0,28.2,65.7,410,0,1,28,0,0,0,0,0,0,19.0,72.3,427,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:02:33.158000+05:30,28.7,75.8,420,0,1,32,24.5,70.9,0,955.4,0,0,28.2,65.5,444,0,1,44,0,0,0,0,0,0,19.0,72.4,439,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:02:38.209000+05:30,28.7,75.9,420,0,1,33,24.5,70.9,0,955.4,0,0,28.2,65.5,417,0,1,31,0,0,0,0,0,0,19.0,72.4,436,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:02:43.158000+05:30,28.7,76.0,420,0,1,33,24.5,70.7,0,955.4,0,0,28.2,65.3,400,0,1,23,0,0,0,0,0,0,18.9,72.6,420,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:02:48.157000+05:30,28.7,76.1,408,0,1,27,24.5,70.5,0,955.4,0,0,28.2,65.0,419,0,1,32,0,0,0,0,0,0,18.9,72.6,427,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:02:53.157000+05:30,28.7,76.1,442,0,1,43,24.5,70.5,0,955.4,0,0,28.2,65.0,432,0,1,38,0,0,0,0,0,0,18.9,72.6,456,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:02:58.158000+05:30,28.7,75.9,442,0,1,43,24.5,70.1,0,955.4,0,0,28.1,64.7,433,0,1,39,0,0,0,0,0,0,18.9,72.6,422,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:03:03.157000+05:30,28.8,76.0,471,0,1,57,24.5,70.1,0,955.4,0,0,28.1,64.7,417,0,1,31,0,0,0,0,0,0,18.9,72.6,443,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:03:08.154000+05:30,28.7,75.9,420,0,1,32,24.5,70.0,0,955.4,0,0,28.2,64.5,451,0,1,47,0,0,0,0,0,0,18.8,72.8,415,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:03:13.157000+05:30,28.7,75.9,441,0,1,42,24.5,70.0,0,955.4,0,0,28.2,64.5,433,0,1,39,0,0,0,0,0,0,18.8,72.8,448,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:03:18.157000+05:30,28.7,75.9,440,0,1,42,24.5,69.7,0,955.5,0,0,28.1,64.2,442,0,1,43,0,0,0,0,0,0,18.8,72.8,422,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:03:23.156000+05:30,28.7,75.9,458,0,1,51,24.5,69.3,0,955.4,0,0,28.1,63.9,412,0,1,29,0,0,0,0,0,0,18.8,73.0,425,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:03:28.156000+05:30,28.7,76.0,448,0,1,46,24.5,69.3,0,955.4,0,0,28.1,63.9,444,0,1,44,0,0,0,0,0,0,18.8,73.0,422,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:03:33.156000+05:30,28.7,76.0,443,0,1,43,24.5,69.1,0,955.4,0,0,28.1,63.7,425,0,1,35,0,0,0,0,0,0,18.7,73.1,432,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:03:38.156000+05:30,28.8,75.9,427,0,1,36,24.4,68.9,0,955.4,0,0,28.1,63.6,424,0,1,35,0,0,0,0,0,0,18.7,73.1,450,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:03:43.156000+05:30,28.8,75.9,453,0,1,48,24.4,68.9,0,955.4,0,0,28.1,63.6,418,0,1,32,0,0,0,0,0,0,18.7,73.1,431,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:03:48.156000+05:30,28.8,75.8,426,0,1,35,24.4,68.7,0,955.4,0,0,28.1,63.4,400,0,1,22,0,0,0,0,0,0,18.6,73.1,427,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:03:53.156000+05:30,28.8,75.8,436,0,1,40,24.4,68.4,0,955.4,0,0,28.1,63.2,435,0,1,39,0,0,0,0,0,0,18.6,73.2,411,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:03:58.156000+05:30,28.9,75.8,441,0,1,42,24.4,68.1,0,955.4,0,0,28.1,63.2,438,0,1,41,0,0,0,0,0,0,18.6,73.2,426,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:04:03.155000+05:30,28.9,75.7,454,0,1,49,24.4,68.1,0,955.4,0,0,28.1,63.0,409,0,1,28,0,0,0,0,0,0,18.5,73.3,416,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:04:08.157000+05:30,28.9,75.6,437,0,1,40,24.4,68.1,0,955.4,0,0,28.1,63.0,427,0,1,36,0,0,0,0,0,0,18.5,73.3,444,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:04:13.155000+05:30,28.9,75.5,425,0,1,35,24.4,68.1,0,955.4,0,0,28.1,63.0,446,0,1,45,0,0,0,0,0,0,18.5,73.3,409,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:04:18.155000+05:30,28.9,75.5,426,0,1,36,24.4,67.8,0,955.4,0,0,28.1,62.7,422,0,1,34,0,0,0,0,0,0,18.4,73.7,440,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:04:23.155000+05:30,28.9,75.5,444,0,1,44,24.4,67.4,0,955.5,0,0,28.1,62.3,422,0,1,33,0,0,0,0,0,0,18.4,73.7,424,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:04:28.155000+05:30,28.9,75.5,427,0,1,36,24.4,67.4,0,955.5,0,0,28.1,62.3,423,0,1,34,0,0,0,0,0,0,18.4,73.9,421,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:04:33.155000+05:30,28.9,75.5,440,0,1,42,24.4,67.1,0,955.5,0,0,28.0,62.2,425,0,1,35,0,0,0,0,0,0,18.3,74.2,429,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:04:38.154000+05:30,28.9,75.5,445,0,1,44,24.4,67.1,0,955.5,0,0,28.0,62.2,426,0,1,36,0,0,0,0,0,0,18.3,74.2,416,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:04:43.154000+05:30,28.9,75.5,433,0,1,38,24.4,66.8,0,955.4,0,0,28.0,61.9,419,0,1,32,0,0,0,0,0,0,18.3,74.5,443,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:04:48.155000+05:30,28.9,75.5,435,0,1,39,24.4,66.7,0,955.4,0,0,28.0,61.7,431,0,1,37,0,0,0,0,0,0,18.3,74.5,446,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:04:53.154000+05:30,28.9,75.5,428,0,1,36,24.4,66.7,0,955.4,0,0,28.0,61.7,427,0,1,36,0,0,0,0,0,0,18.3,74.7,435,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:04:58.153000+05:30,28.9,75.5,449,0,1,46,24.4,66.4,0,955.4,0,0,28.0,61.4,419,0,1,32,0,0,0,0,0,0,18.2,75.0,444,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:00:00,0
2026-07-31 09:05:03.154000+05:30,29.0,75.4,420,0,1,33,24.4,66.3,0,955.5,0,0,28.0,61.3,423,0,1,34,0,0,0,0,0,0,18.2,75.0,450,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:05:08.154000+05:30,28.9,75.4,417,0,1,31,24.4,66.3,0,955.5,0,0,28.0,61.3,411,0,1,29,0,0,0,0,0,0,18.2,75.0,419,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:05:13.153000+05:30,28.9,75.4,430,0,1,37,24.4,66.2,0,955.4,0,0,28.0,61.2,419,0,1,32,0,0,0,0,0,0,18.2,75.2,439,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:05:18.154000+05:30,29.0,75.3,427,0,1,36,24.4,66.0,0,955.4,0,0,28.0,61.1,420,0,1,33,0,0,0,0,0,0,18.0,75.5,420,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:05:23.153000+05:30,28.9,75.3,435,0,1,40,24.4,66.0,0,955.4,0,0,28.0,61.1,426,0,1,35,0,0,0,0,0,0,18.0,75.5,428,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:05:28.153000+05:30,29.0,75.3,435,0,1,39,24.4,67.9,0,955.4,0,0,28.0,61.9,402,0,1,25,0,0,0,0,0,0,18.1,76.3,440,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:05:33.153000+05:30,28.9,74.8,400,0,1,23,24.4,67.9,0,955.4,0,0,28.0,61.9,419,0,1,32,0,0,0,0,0,0,18.1,76.3,429,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:05:38.153000+05:30,29.0,74.2,412,0,1,29,24.4,67.0,0,955.5,0,0,28.0,62.3,438,0,1,41,0,0,0,0,0,0,18.1,76.1,445,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:05:43.153000+05:30,28.9,73.7,413,0,1,29,24.4,66.6,0,955.5,0,0,28.0,62.1,441,0,1,42,0,0,0,0,0,0,18.0,76.0,430,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:05:48.152000+05:30,28.9,73.5,404,0,1,26,24.4,66.2,0,955.5,0,0,28.0,61.8,460,0,1,51,0,0,0,0,0,0,18.0,76.0,431,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:05:53.159000+05:30,28.9,73.3,400,0,1,12,24.4,66.2,0,955.5,0,0,28.0,61.8,430,0,1,37,0,0,0,0,0,0,18.0,76.1,439,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:05:58.158000+05:30,28.9,73.1,400,0,1,23,24.4,66.4,0,955.5,0,0,28.0,61.7,459,0,1,51,0,0,0,0,0,0,18.0,76.2,427,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:06:03.159000+05:30,28.9,73.3,426,0,1,36,24.4,66.4,0,955.5,0,0,28.0,61.7,448,0,1,46,0,0,0,0,0,0,18.0,76.2,438,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:06:08.159000+05:30,28.9,73.4,428,0,1,36,24.4,66.4,0,955.5,0,0,28.0,61.5,439,0,1,41,0,0,0,0,0,0,18.0,76.3,446,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:06:13.159000+05:30,28.9,73.2,413,0,1,30,24.4,66.4,0,955.5,0,0,28.0,61.5,427,0,1,36,0,0,0,0,0,0,18.0,76.3,448,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:06:18.158000+05:30,28.9,72.8,430,0,1,37,24.4,65.9,0,955.4,0,0,28.0,61.4,437,0,1,41,0,0,0,0,0,0,18.0,76.4,440,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:06:23.158000+05:30,28.9,73.1,422,0,1,34,24.4,65.7,0,955.5,0,0,28.0,61.4,452,0,1,48,0,0,0,0,0,0,18.0,76.5,441,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:06:28.158000+05:30,28.9,73.1,454,0,1,48,24.3,65.6,0,955.4,0,0,28.0,61.1,437,0,1,41,0,0,0,0,0,0,18.0,76.5,443,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:06:33.158000+05:30,28.9,73.1,444,0,1,44,24.3,65.6,0,955.4,0,0,28.0,61.1,429,0,1,37,0,0,0,0,0,0,18.0,76.5,432,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:06:38.158000+05:30,28.9,73.2,421,0,1,33,24.4,65.5,0,955.4,0,0,28.0,60.9,438,0,1,41,0,0,0,0,0,0,17.9,76.5,442,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:06:43.158000+05:30,29.0,73.5,457,0,1,50,24.4,65.2,0,955.4,0,0,28.0,60.7,432,0,1,38,0,0,0,0,0,0,17.9,76.5,445,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:06:48.158000+05:30,29.0,73.6,437,0,1,40,24.4,65.2,0,955.4,0,0,28.0,60.7,432,0,1,38,0,0,0,0,0,0,17.9,76.6,440,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:06:53.157000+05:30,29.0,74.0,426,0,1,35,24.4,65.1,0,955.3,0,0,28.0,60.6,449,0,1,46,0,0,0,0,0,0,17.9,76.6,439,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:06:58.157000+05:30,29.0,74.3,438,0,1,41,24.4,65.0,0,955.3,0,0,28.0,60.5,444,0,1,44,0,0,0,0,0,0,18.0,76.7,449,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:07:03.157000+05:30,29.0,74.5,438,0,1,41,24.4,64.8,0,955.3,0,0,28.0,60.4,454,0,1,49,0,0,0,0,0,0,18.0,76.7,436,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
2026-07-31 09:07:08.157000+05:30,29.0,74.7,436,0,1,40,24.4,64.8,0,955.3,0,0,28.0,60.4,435,0,1,39,0,0,0,0,0,0,18.0,76.7,446,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,09:05:00,1
